,State,Agency name,Latitude,Longitude,2012 Crimes,2013 Crimes,2014 Crimes,2015 Crimes,2016 Crimes,Total Crimes
363,California,Pleasant Hill,37.9479786,-122.0607963,0.0,0.0,0.0,1.0,0.0,1.0
364,California,Pomona,34.055103,-117.7499909,2.0,1.0,1.0,0.0,3.0,7.0
365,California,Port Hueneme,34.1477829,-119.1951074,0.0,0.0,0.0,1.0,0.0,1.0
366,California,Poway,32.9628232,-117.0358646,1.0,0.0,1.0,0.0,0.0,2.0
367,California,Rancho Cordova,38.5890723,-121.302728,0.0,1.0,0.0,0.0,0.0,1.0
368,California,Rancho Cucamonga,34.10639889999999,-117.5931084,0.0,0.0,2.0,4.0,4.0,10.0
369,California,Rancho Palos Verdes,33.7444613,-118.3870173,1.0,1.0,0.0,2.0,1.0,5.0
370,California,Rancho Santa Margarita,33.640171,-117.602832,1.0,0.0,0.0,0.0,0.0,1.0
371,California,Red Bluff,40.1784886,-122.2358302,0.0,2.0,2.0,0.0,0.0,4.0
372,California,Redding,40.5865396,-122.3916754,13.0,7.0,2.0,9.0,8.0,39.0
373,California,Redlands,34.0555693,-117.1825381,1.0,2.0,1.0,2.0,4.0,10.0
374,California,Redondo Beach,33.8491816,-118.3884078,5.0,4.0,3.0,1.0,0.0,13.0
375,California,Redwood City,37.48521520000001,-122.2363548,1.0,1.0,0.0,0.0,2.0,4.0
376,California,Reedley,36.5963395,-119.4504029,1.0,0.0,0.0,0.0,0.0,1.0
377,California,Rialto,34.1064001,-117.3703235,0.0,0.0,0.0,1.0,1.0,2.0
378,California,Richmond,37.9357576,-122.3477486,5.0,1.0,0.0,1.0,4.0,11.0
379,California,Ridgecrest,35.6224561,-117.6708966,0.0,0.0,0.0,0.0,1.0,1.0
380,California,Ripon,37.7394537,-121.1354141,0.0,0.0,1.0,0.0,0.0,1.0
381,California,Riverside,33.9806005,-117.3754942,10.0,14.0,11.0,7.0,6.0,48.0
382,California,Riverside,33.9806005,-117.3754942,10.0,14.0,11.0,7.0,1.0,43.0
383,California,Riverside,33.9806005,-117.3754942,10.0,2.0,11.0,7.0,6.0,36.0
384,California,Riverside,33.9806005,-117.3754942,10.0,2.0,11.0,7.0,1.0,31.0
385,California,Riverside,33.9806005,-117.3754942,2.0,14.0,11.0,7.0,6.0,40.0
386,California,Riverside,33.9806005,-117.3754942,2.0,14.0,11.0,7.0,1.0,35.0
387,California,Riverside,33.9806005,-117.3754942,2.0,2.0,11.0,7.0,6.0,28.0
388,California,Riverside,33.9806005,-117.3754942,2.0,2.0,11.0,7.0,1.0,23.0
389,California,Riverside Community College,33.9713654,-117.3829776,1.0,0.0,1.0,0.0,1.0,3.0
390,California,Rohnert Park,38.3396367,-122.7010984,0.0,3.0,0.0,0.0,0.0,3.0
391,California,Rolling Hills Estates,33.7877943,-118.3581284,0.0,1.0,0.0,0.0,0.0,1.0
392,California,Rosemead,34.0805651,-118.072846,1.0,0.0,0.0,0.0,0.0,1.0
393,California,Roseville,38.7521235,-121.2880059,1.0,0.0,2.0,2.0,11.0,16.0
394,California,Sacramento,38.5815719,-121.4943996,9.0,10.0,2.0,3.0,2.0,26.0
395,California,Salinas,36.6777372,-121.6555013,0.0,1.0,0.0,1.0,1.0,3.0
396,California,San Anselmo,37.9746458,-122.5616448,1.0,0.0,0.0,0.0,0.0,1.0
397,California,San Bernardino,34.1083449,-117.2897652,1.0,3.0,1.0,3.0,6.0,14.0
398,California,San Bernardino,34.1083449,-117.2897652,1.0,3.0,1.0,3.0,6.0,14.0
399,California,San Bruno,37.6304904,-122.4110835,0.0,0.0,0.0,0.0,2.0,2.0
400,California,San Clemente,33.4273521,-117.6126004,0.0,0.0,2.0,0.0,0.0,2.0
401,California,San Diego,32.715738,-117.1610838,25.0,31.0,21.0,21.0,23.0,121.0
402,California,San Diego,32.715738,-117.1610838,25.0,31.0,21.0,21.0,2.0,100.0
403,California,San Diego,32.715738,-117.1610838,25.0,31.0,2.0,21.0,23.0,102.0
404,California,San Diego,32.715738,-117.1610838,25.0,31.0,2.0,21.0,2.0,81.0
405,California,San Diego,32.715738,-117.1610838,25.0,1.0,21.0,21.0,23.0,91.0
406,California,San Diego,32.715738,-117.1610838,25.0,1.0,21.0,21.0,2.0,70.0
407,California,San Diego,32.715738,-117.1610838,25.0,1.0,2.0,21.0,23.0,72.0
408,California,San Diego,32.715738,-117.1610838,25.0,1.0,2.0,21.0,2.0,51.0
409,California,San Diego,32.715738,-117.1610838,1.0,31.0,21.0,21.0,23.0,97.0
410,California,San Diego,32.715738,-117.1610838,1.0,31.0,21.0,21.0,2.0,76.0
411,California,San Diego,32.715738,-117.1610838,1.0,31.0,2.0,21.0,23.0,78.0
412,California,San Diego,32.715738,-117.1610838,1.0,31.0,2.0,21.0,2.0,57.0
413,California,San Diego,32.715738,-117.1610838,1.0,1.0,21.0,21.0,23.0,67.0
414,California,San Diego,32.715738,-117.1610838,1.0,1.0,21.0,21.0,2.0,46.0
415,California,San Diego,32.715738,-117.1610838,1.0,1.0,2.0,21.0,23.0,48.0
416,California,San Diego,32.715738,-117.1610838,1.0,1.0,2.0,21.0,2.0,27.0
417,California,San Diego State University,32.77572170000001,-117.0718893,1.0,0.0,0.0,2.0,3.0,6.0
418,California,San Dimas,34.1066756,-117.8067257,1.0,1.0,1.0,1.0,0.0,4.0
419,California,San Fernando,34.2819461,-118.4389719,0.0,0.0,0.0,0.0,1.0,1.0
420,California,San Francisco,37.7749295,-122.4194155,15.0,11.0,9.0,16.0,18.0,69.0
421,California,San Francisco,37.7749295,-122.4194155,15.0,11.0,9.0,16.0,1.0,52.0
422,California,San Francisco,37.7749295,-122.4194155,2.0,11.0,9.0,16.0,18.0,56.0
423,California,San Francisco,37.7749295,-122.4194155,2.0,11.0,9.0,16.0,1.0,39.0
424,California,San Gabriel,34.09611110000001,-118.1058333,1.0,0.0,0.0,0.0,0.0,1.0
425,California,San Jacinto,33.7839084,-116.958635,0.0,0.0,0.0,1.0,0.0,1.0
426,California,San Jose,37.3382082,-121.8863286,10.0,9.0,10.0,5.0,17.0,51.0
427,California,San Jose,37.3382082,-121.8863286,10.0,9.0,10.0,5.0,5.0,39.0
428,California,San Jose,37.3382082,-121.8863286,10.0,9.0,10.0,1.0,17.0,47.0
429,California,San Jose,37.3382082,-121.8863286,10.0,9.0,10.0,1.0,5.0,35.0
430,California,San Jose,37.3382082,-121.8863286,10.0,9.0,2.0,5.0,17.0,43.0
431,California,San Jose,37.3382082,-121.8863286,10.0,9.0,2.0,5.0,5.0,31.0
432,California,San Jose,37.3382082,-121.8863286,10.0,9.0,2.0,1.0,17.0,39.0
433,California,San Jose,37.3382082,-121.8863286,10.0,9.0,2.0,1.0,5.0,27.0
434,California,San Jose,37.3382082,-121.8863286,10.0,3.0,10.0,5.0,17.0,45.0
435,California,San Jose,37.3382082,-121.8863286,10.0,3.0,10.0,5.0,5.0,33.0
436,California,San Jose,37.3382082,-121.8863286,10.0,3.0,10.0,1.0,17.0,41.0
437,California,San Jose,37.3382082,-121.8863286,10.0,3.0,10.0,1.0,5.0,29.0
438,California,San Jose,37.3382082,-121.8863286,10.0,3.0,2.0,5.0,17.0,37.0
439,California,San Jose,37.3382082,-121.8863286,10.0,3.0,2.0,5.0,5.0,25.0
440,California,San Jose,37.3382082,-121.8863286,10.0,3.0,2.0,1.0,17.0,33.0
441,California,San Jose,37.3382082,-121.8863286,10.0,3.0,2.0,1.0,5.0,21.0
442,California,San Jose,37.3382082,-121.8863286,1.0,9.0,10.0,5.0,17.0,42.0
443,California,San Jose,37.3382082,-121.8863286,1.0,9.0,10.0,5.0,5.0,30.0
444,California,San Jose,37.3382082,-121.8863286,1.0,9.0,10.0,1.0,17.0,38.0
445,California,San Jose,37.3382082,-121.8863286,1.0,9.0,10.0,1.0,5.0,26.0
446,California,San Jose,37.3382082,-121.8863286,1.0,9.0,2.0,5.0,17.0,34.0
447,California,San Jose,37.3382082,-121.8863286,1.0,9.0,2.0,5.0,5.0,22.0
448,California,San Jose,37.3382082,-121.8863286,1.0,9.0,2.0,1.0,17.0,30.0
449,California,San Jose,37.3382082,-121.8863286,1.0,9.0,2.0,1.0,5.0,18.0
450,California,San Jose,37.3382082,-121.8863286,1.0,3.0,10.0,5.0,17.0,36.0
451,California,San Jose,37.3382082,-121.8863286,1.0,3.0,10.0,5.0,5.0,24.0
452,California,San Jose,37.3382082,-121.8863286,1.0,3.0,10.0,1.0,17.0,32.0
453,California,San Jose,37.3382082,-121.8863286,1.0,3.0,10.0,1.0,5.0,20.0
454,California,San Jose,37.3382082,-121.8863286,1.0,3.0,2.0,5.0,17.0,28.0
455,California,San Jose,37.3382082,-121.8863286,1.0,3.0,2.0,5.0,5.0,16.0
456,California,San Jose,37.3382082,-121.8863286,1.0,3.0,2.0,1.0,17.0,24.0
457,California,San Jose,37.3382082,-121.8863286,1.0,3.0,2.0,1.0,5.0,12.0
458,California,San Juan Capistrano,33.5019027,-117.6627655,0.0,0.0,0.0,1.0,0.0,1.0
459,California,San Leandro,37.7249296,-122.1560768,3.0,4.0,0.0,3.0,18.0,28.0
460,California,San Luis Obispo,35.2827524,-120.6596156,2.0,1.0,1.0,0.0,2.0,6.0
461,California,San Luis Obispo,35.2827524,-120.6596156,2.0,0.0,1.0,0.0,2.0,5.0
462,California,San Marcos,33.1433723,-117.1661449,1.0,0.0,0.0,0.0,2.0,3.0
463,California,San Marcos,33.1433723,-117.1661449,2.0,0.0,0.0,0.0,2.0,4.0
464,California,San Marino,34.121397,-118.1064585,0.0,0.0,0.0,1.0,0.0,1.0
465,California,San Mateo,37.5629917,-122.3255254,1.0,0.0,2.0,1.0,1.0,5.0
466,California,San Rafael,37.9735346,-122.5310874,2.0,0.0,1.0,0.0,1.0,4.0
467,California,San Ramon,37.7799273,-121.9780153,0.0,0.0,0.0,0.0,4.0,4.0
468,California,Santa Ana,33.7454725,-117.867653,4.0,0.0,6.0,7.0,5.0,22.0
469,California,Santa Barbara,34.4208305,-119.6981901,0.0,1.0,0.0,0.0,0.0,1.0
470,California,Santa Clara,37.3541079,-121.9552356,0.0,0.0,0.0,0.0,0.0,0.0
471,California,Santa Clarita,34.3916641,-118.542586,7.0,2.0,7.0,3.0,10.0,29.0
472,California,Santa Cruz,36.9741171,-122.0307963,7.0,1.0,5.0,5.0,10.0,28.0
473,California,Santa Cruz,36.9741171,-122.0307963,7.0,1.0,5.0,5.0,0.0,18.0
474,California,Santa Cruz,36.9741171,-122.0307963,7.0,1.0,5.0,0.0,10.0,23.0
475,California,Santa Cruz,36.9741171,-122.0307963,7.0,1.0,5.0,0.0,0.0,13.0
476,California,Santa Cruz,36.9741171,-122.0307963,7.0,0.0,5.0,5.0,10.0,27.0
477,California,Santa Cruz,36.9741171,-122.0307963,7.0,0.0,5.0,5.0,0.0,17.0
478,California,Santa Cruz,36.9741171,-122.0307963,7.0,0.0,5.0,0.0,10.0,22.0
479,California,Santa Cruz,36.9741171,-122.0307963,7.0,0.0,5.0,0.0,0.0,12.0
480,California,Santa Maria,34.9530337,-120.4357191,1.0,0.0,0.0,0.0,0.0,1.0
481,California,Santa Monica,34.0194543,-118.4911912,11.0,0.0,1.0,0.0,2.0,14.0
482,California,Santa Paula,34.3541659,-119.0592705,0.0,0.0,0.0,0.0,0.0,0.0
483,California,Santa Rosa,38.440429,-122.7140548,1.0,1.0,0.0,1.0,0.0,3.0
484,California,Santa Rosa Junior College,38.4551932,-122.7201417,1.0,0.0,0.0,0.0,0.0,1.0
485,California,Santee,32.8383828,-116.9739167,0.0,2.0,1.0,0.0,1.0,4.0
486,California,Saratoga,37.2638324,-122.0230146,1.0,1.0,0.0,0.0,0.0,2.0
487,California,Scotts Valley,37.0510595,-122.0146841,1.0,0.0,0.0,1.0,0.0,2.0
488,California,Seaside,36.6149217,-121.822098,0.0,0.0,0.0,1.0,0.0,1.0
489,California,Sebastopol,38.4021359,-122.8238806,0.0,0.0,0.0,0.0,1.0,1.0
490,California,Selma,36.5707838,-119.6120765,0.0,0.0,0.0,1.0,0.0,1.0
491,California,Sierra Madre,34.1616729,-118.0528456,0.0,0.0,1.0,0.0,0.0,1.0
492,California,Simi Valley,34.2694474,-118.781482,3.0,3.0,4.0,5.0,2.0,17.0
493,California,Solvang,34.5958201,-120.1376481,0.0,0.0,0.0,0.0,0.0,0.0
494,California,Sonoma,38.291859,-122.4580356,0.0,0.0,0.0,2.0,1.0,3.0
495,California,Sonora,37.9829496,-120.3821724,1.0,1.0,2.0,0.0,1.0,5.0
496,California,South Gate,33.954737,-118.2120161,1.0,1.0,0.0,2.0,1.0,5.0
497,California,South Lake Tahoe,38.939926,-119.9771868,0.0,1.0,0.0,0.0,0.0,1.0
498,California,South San Francisco,37.654656,-122.4077498,0.0,0.0,0.0,0.0,4.0,4.0
499,California,Stanislaus,37.5090711,-120.9876321,0.0,0.0,0.0,0.0,0.0,0.0
500,California,Stanton,33.8028875,-117.9931203,0.0,0.0,0.0,0.0,0.0,0.0
501,California,Stockton,37.9577016,-121.2907796,2.0,1.0,3.0,2.0,2.0,10.0
502,California,Suisun City,38.2382474,-122.040244,0.0,0.0,0.0,0.0,1.0,1.0
503,California,Sunnyvale,37.36883,-122.0363496,3.0,1.0,1.0,0.0,1.0,6.0
504,California,Taft,35.1424671,-119.4565078,2.0,0.0,1.0,0.0,0.0,3.0
505,California,Tehachapi,35.1321877,-118.4489739,1.0,2.0,1.0,0.0,0.0,4.0
506,California,Temecula,33.4936391,-117.1483648,3.0,1.0,0.0,1.0,0.0,5.0
507,California,Temple City,34.1072305,-118.0578456,1.0,1.0,1.0,0.0,0.0,3.0
508,California,Thousand Oaks,34.1705609,-118.8375937,3.0,1.0,0.0,2.0,1.0,7.0
509,California,Torrance,33.8358492,-118.3406288,1.0,2.0,0.0,1.0,1.0,5.0
510,California,Tracy,37.7396513,-121.4252227,1.0,5.0,2.0,3.0,0.0,11.0
511,California,Tulare,36.2077288,-119.3473379,0.0,0.0,0.0,0.0,0.0,0.0
512,California,Turlock,37.4946568,-120.8465941,1.0,1.0,0.0,5.0,3.0,10.0
513,California,Twentynine Palms,34.1355582,-116.0541689,0.0,0.0,0.0,0.0,1.0,1.0
514,California,Ukiah,39.1501709,-123.2077831,0.0,0.0,1.0,0.0,0.0,1.0
515,California,Union City,37.5933918,-122.0438298,1.0,5.0,3.0,0.0,0.0,9.0
516,California,Upland,34.09751,-117.6483876,1.0,0.0,0.0,1.0,0.0,2.0
517,California,Vacaville,38.3565773,-121.9877444,0.0,0.0,1.0,0.0,1.0,2.0
518,California,Vallejo,38.1040864,-122.2566367,2.0,2.0,0.0,0.0,2.0,6.0
519,California,Ventura,34.2804923,-119.2945199,1.0,1.0,1.0,2.0,2.0,7.0
520,California,Ventura County Community College District,34.2079642,-119.070912,0.0,0.0,0.0,1.0,0.0,1.0
521,California,Vernon,34.003903,-118.230073,0.0,1.0,0.0,0.0,0.0,1.0
522,California,Victorville,34.5362184,-117.2927641,2.0,6.0,2.0,0.0,1.0,11.0
523,California,Villa Park,33.81400620000001,-117.8220723,1.0,0.0,0.0,0.0,0.0,1.0
524,California,Visalia,36.3302284,-119.2920585,2.0,1.0,1.0,2.0,0.0,6.0
525,California,Vista,33.2000368,-117.2425355,4.0,1.0,3.0,2.0,0.0,10.0
526,California,Walnut Creek,37.9100783,-122.0651819,1.0,1.0,2.0,3.0,2.0,9.0
527,California,Waterford,37.6413202,-120.7604834,0.0,0.0,1.0,0.0,0.0,1.0
528,California,Watsonville,36.910231,-121.7568946,3.0,0.0,0.0,0.0,1.0,4.0
529,California,West Covina,34.0686208,-117.9389526,6.0,6.0,2.0,2.0,1.0,17.0
530,California,West Hollywood,34.0900091,-118.3617443,4.0,3.0,3.0,3.0,2.0,15.0
531,California,Westlake Village,34.1466467,-118.8073729,0.0,2.0,0.0,0.0,0.0,2.0
532,California,Westminster,33.7591757,-117.9897058,0.0,3.0,0.0,1.0,3.0,7.0
533,California,Wildomar,33.5989126,-117.2800372,0.0,0.0,0.0,0.0,1.0,1.0
534,California,Windsor,38.5471327,-122.8163802,0.0,0.0,0.0,0.0,2.0,2.0
535,California,Yorba Linda,33.88850350000001,-117.8132571,1.0,1.0,1.0,0.0,0.0,3.0
536,California,Yuba City,39.1404477,-121.6169108,0.0,1.0,1.0,0.0,0.0,2.0
537,California,Yucaipa,34.033625,-117.0430865,1.0,0.0,0.0,0.0,0.0,1.0
538,California,Yucca Valley,34.1141743,-116.432235,0.0,1.0,1.0,0.0,0.0,2.0
539,Colorado,Arvada,39.8027644,-105.0874842,0.0,2.0,1.0,1.0,0.0,4.0
540,Colorado,Aspen,39.1910983,-106.8175387,1.0,0.0,0.0,1.0,1.0,3.0
541,Colorado,Aurora,39.7294319,-104.8319195,2.0,5.0,2.0,5.0,15.0,29.0
542,Colorado,Basalt,39.36887309999999,-107.0328241,0.0,0.0,0.0,1.0,0.0,1.0
543,Colorado,Berthoud,40.3083174,-105.0810924,1.0,0.0,0.0,0.0,0.0,1.0
544,Colorado,Boulder,40.0149856,-105.2705456,1.0,0.0,1.0,1.0,3.0,6.0
545,Colorado,Boulder,40.0149856,-105.2705456,1.0,0.0,1.0,1.0,3.0,6.0
546,Colorado,Breckenridge,39.4816537,-106.0383518,0.0,0.0,0.0,1.0,0.0,1.0
547,Colorado,Brighton,39.9852617,-104.8205283,0.0,0.0,0.0,0.0,0.0,0.0
548,Colorado,Canon City,38.4494063,-105.2253316,0.0,0.0,1.0,0.0,0.0,1.0
549,Colorado,Carbondale,39.4022054,-107.2111628,0.0,0.0,0.0,0.0,1.0,1.0
550,Colorado,Castle Rock,39.3722121,-104.8560902,0.0,2.0,2.0,1.0,0.0,5.0
551,Colorado,Centennial,39.5807452,-104.8771726,3.0,5.0,3.0,1.0,2.0,14.0
552,Colorado,Colorado Springs,38.8338816,-104.8213634,17.0,5.0,6.0,6.0,2.0,36.0
553,Colorado,Colorado Springs,38.8338816,-104.8213634,17.0,5.0,6.0,1.0,2.0,31.0
554,Colorado,Colorado Springs,38.8338816,-104.8213634,17.0,5.0,0.0,6.0,2.0,30.0
555,Colorado,Colorado Springs,38.8338816,-104.8213634,17.0,5.0,0.0,1.0,2.0,25.0
556,Colorado,"Colorado State University, Fort Collins",40.573436,-105.0865473,1.0,1.0,0.0,0.0,0.0,2.0
557,Colorado,Commerce City,39.8083196,-104.9338675,0.0,1.0,1.0,0.0,0.0,2.0
558,Colorado,Craig,40.5152491,-107.5464541,4.0,0.0,0.0,1.0,0.0,5.0
559,Colorado,Delta,38.7422062,-108.0689582,0.0,0.0,0.0,0.0,0.0,0.0
560,Colorado,Denver,39.7392358,-104.990251,33.0,15.0,9.0,10.0,13.0,80.0
561,Colorado,Dillon,39.6302643,-106.0433518,0.0,1.0,0.0,0.0,1.0,2.0
562,Colorado,Durango,37.27528,-107.8800667,2.0,0.0,1.0,1.0,0.0,4.0
563,Colorado,Englewood,39.6477653,-104.9877597,2.0,1.0,0.0,0.0,0.0,3.0
564,Colorado,Erie,40.0502623,-105.0499817,0.0,1.0,0.0,0.0,1.0,2.0
565,Colorado,Florence,38.3902777,-105.1185988,0.0,0.0,0.0,0.0,1.0,1.0
566,Colorado,Fort Collins,40.5852602,-105.084423,2.0,0.0,3.0,3.0,2.0,10.0
567,Colorado,Fort Lupton,40.0847055,-104.8130275,0.0,0.0,0.0,0.0,1.0,1.0
568,Colorado,Fort Morgan,40.2502582,-103.7999509,0.0,0.0,2.0,0.0,0.0,2.0
569,Colorado,Fountain,38.682219,-104.7008056,4.0,2.0,0.0,0.0,0.0,6.0
570,Colorado,Frisco,39.5744309,-106.0975203,1.0,0.0,0.0,0.0,0.0,1.0
571,Colorado,Glendale,39.7049873,-104.9335904,3.0,1.0,0.0,0.0,0.0,4.0
572,Colorado,Glenwood Springs,39.5505376,-107.3247762,3.0,0.0,2.0,2.0,0.0,7.0
573,Colorado,Golden,39.755543,-105.2210997,0.0,1.0,1.0,1.0,1.0,4.0
574,Colorado,Grand Junction,39.0638705,-108.5506486,1.0,4.0,1.0,1.0,3.0,10.0
575,Colorado,Greeley,40.4233142,-104.7091322,6.0,0.0,0.0,1.0,0.0,7.0
576,Colorado,Greenwood Village,39.6172101,-104.9508141,0.0,1.0,2.0,3.0,0.0,6.0
577,Colorado,Gunnison,38.5458246,-106.9253207,0.0,0.0,1.0,0.0,0.0,1.0
578,Colorado,Hotchkiss,38.799707,-107.7195032,1.0,0.0,0.0,0.0,0.0,1.0
579,Colorado,Idaho Springs,39.7424881,-105.5136081,0.0,0.0,1.0,0.0,0.0,1.0
580,Colorado,Johnstown,40.3369272,-104.9121967,1.0,0.0,0.0,0.0,0.0,1.0
581,Colorado,La Junta,37.9850091,-103.5438321,1.0,0.0,0.0,1.0,0.0,2.0
582,Colorado,Lafayette,39.9935959,-105.0897058,8.0,3.0,0.0,0.0,0.0,11.0
583,Colorado,Lakewood,39.7047095,-105.0813734,1.0,3.0,1.0,0.0,0.0,5.0
584,Colorado,Littleton,39.613321,-105.0166498,2.0,1.0,0.0,1.0,0.0,4.0
585,Colorado,Lone Tree,39.536482,-104.8970678,7.0,0.0,1.0,0.0,0.0,8.0
586,Colorado,Longmont,40.1672068,-105.1019275,6.0,2.0,3.0,2.0,3.0,16.0
587,Colorado,Loveland,40.3977612,-105.0749801,0.0,1.0,1.0,1.0,1.0,4.0
588,Colorado,Meeker,40.03747329999999,-107.9131299,1.0,0.0,0.0,0.0,0.0,1.0
589,Colorado,Monument,39.0916586,-104.872758,1.0,1.0,0.0,0.0,0.0,2.0
590,Colorado,Nederland,39.9613759,-105.5108312,0.0,0.0,0.0,0.0,1.0,1.0
591,Colorado,New Castle,39.5727585,-107.5364443,0.0,0.0,1.0,0.0,0.0,1.0
592,Colorado,Parachute,39.45192249999999,-108.0528529,0.0,0.0,1.0,0.0,0.0,1.0
593,Colorado,Parker,39.5186002,-104.7613633,1.0,0.0,0.0,0.0,0.0,1.0
594,Colorado,Pueblo,38.2544472,-104.6091409,3.0,2.0,1.0,7.0,1.0,14.0
595,Colorado,Rifle,39.5347023,-107.7831198,0.0,1.0,0.0,0.0,0.0,1.0
596,Colorado,Sheridan,39.6469319,-105.025261,1.0,0.0,0.0,0.0,0.0,1.0
597,Colorado,Snowmass Village,39.2130418,-106.9378207,0.0,1.0,0.0,0.0,0.0,1.0
598,Colorado,Steamboat Springs,40.4849769,-106.8317158,1.0,1.0,3.0,0.0,0.0,5.0
599,Colorado,Sterling,40.6255415,-103.207709,2.0,0.0,2.0,1.0,1.0,6.0
600,Colorado,Telluride,37.9374939,-107.8122852,1.0,0.0,0.0,0.0,0.0,1.0
601,Colorado,Thornton,39.8680412,-104.9719243,0.0,1.0,0.0,0.0,0.0,1.0
602,Colorado,Trinidad,37.1694632,-104.5005407,0.0,0.0,0.0,0.0,0.0,0.0
603,Colorado,"University of Colorado, Boulder",40.00758099999999,-105.2659417,0.0,0.0,0.0,0.0,5.0,5.0
604,Colorado,University of Northern Colorado,40.4055236,-104.6961077,1.0,0.0,0.0,0.0,0.0,1.0
605,Colorado,Walsenburg,37.6241793,-104.7802645,0.0,0.0,0.0,2.0,0.0,2.0
606,Colorado,Westminster,39.8366528,-105.0372046,1.0,0.0,0.0,0.0,0.0,1.0
607,Colorado,Wheat Ridge,39.766098,-105.0772063,2.0,0.0,0.0,0.0,0.0,2.0
608,Colorado,Windsor,40.4774818,-104.9013617,2.0,0.0,0.0,0.0,0.0,2.0
609,Connecticut,Berlin,41.621488,-72.7456519,1.0,0.0,0.0,0.0,0.0,1.0
